id,project,bug,verdict,excluded,num_actions,num_text_messages,num_unique_actions,num_reads,num_source_reads,num_test_reads,num_searches,num_external_searches,num_edits,num_compile,num_test_runs,num_binary_inspections,num_external_path_refs,num_tmp_path_refs,num_unique_paths,num_unique_source_paths,num_unique_test_paths,num_unique_external_paths,turn_to_first_edit,turn_to_first_test,edits_before_first_test,actions_before_first_edit,longest_no_test_span,has_find_root,has_cache_access,has_binary_inspection
Math-24,Math,24,PLAUSIBLE,,9,4,7,2,1,1,1,0,2,1,2,0,1,0,4,1,1,1,4,7,2,3,6,0,0,0
Math-25,Math,25,PLAUSIBLE,,13,6,6,1,1,0,6,0,1,1,2,0,17,1,16,1,0,14,7,11,1,6,10,0,0,0
Math-26,Math,26,PLAUSIBLE,,9,4,7,1,1,0,2,0,2,1,2,0,1,0,3,1,1,1,4,7,2,3,6,0,0,0
Math-27,Math,27,PLAUSIBLE,,10,3,7,1,1,0,2,0,3,1,2,0,1,0,3,1,1,1,4,6,1,3,5,0,0,0
Math-28,Math,28,PLAUSIBLE,,7,3,5,1,1,0,2,0,1,1,2,0,0,0,2,2,0,0,4,6,1,3,5,0,0,0
Math-29,Math,29,PLAUSIBLE,,11,4,5,1,1,0,5,0,1,1,3,0,0,0,4,4,0,0,7,9,1,6,8,0,0,0
Math-30,Math,30,PLAUSIBLE,,6,2,4,1,1,0,2,0,1,0,2,0,2,0,3,1,0,2,5,4,0,4,3,0,0,0
Math-31,Math,31,PLAUSIBLE,,4,2,4,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,4,1,1,3,0,0,0
Math-32,Math,32,PLAUSIBLE,,11,6,7,3,3,0,3,0,1,1,2,0,3,0,7,3,0,3,7,9,1,6,8,0,0,0
Math-33,Math,33,PLAUSIBLE,,27,5,9,2,2,0,7,2,4,2,2,0,19,11,19,3,0,11,11,6,0,10,19,1,1,0
Math-34,Math,34,PLAUSIBLE,,5,2,5,1,1,0,1,0,1,1,1,0,1,0,2,1,0,1,3,5,1,2,4,0,0,0
Math-35,Math,35,PLAUSIBLE,,6,2,5,1,1,0,1,0,2,1,1,0,1,0,2,1,0,1,3,6,2,2,5,0,0,0
Math-36,Math,36,PLAUSIBLE,,9,5,5,1,1,0,2,0,2,1,3,0,2,0,3,1,0,2,4,7,2,3,6,0,0,0
Math-37,Math,37,PLAUSIBLE,,9,3,6,2,2,0,2,0,2,1,2,0,0,0,2,1,1,0,4,8,2,3,7,0,0,0
Math-38,Math,38,PLAUSIBLE,,18,6,6,4,4,0,4,0,3,1,4,0,0,0,3,2,0,0,5,7,1,4,6,0,0,0
Math-39,Math,39,PLAUSIBLE,,25,8,7,5,5,0,7,0,9,1,2,0,0,0,6,4,2,0,10,23,9,9,22,0,0,0
Math-40,Math,40,PLAUSIBLE,,35,8,12,3,2,0,7,1,4,1,3,0,15,36,26,2,0,8,4,5,1,3,27,1,0,0
Math-41,Math,41,PLAUSIBLE,,5,2,5,1,1,0,1,0,1,1,1,0,0,0,2,2,0,0,3,5,1,2,4,0,0,0
Math-42,Math,42,PLAUSIBLE,,14,5,8,4,3,1,2,0,3,1,3,0,3,0,6,2,1,3,5,7,1,4,6,0,0,0
Math-43,Math,43,PLAUSIBLE,,8,5,5,1,1,0,3,0,1,1,2,0,3,0,4,1,0,3,4,7,1,3,6,0,0,0
Math-44,Math,44,PLAUSIBLE,,13,4,7,2,2,0,5,2,1,1,2,0,9,0,8,2,0,6,9,11,1,8,10,1,0,0
Math-45,Math,45,PLAUSIBLE,,12,4,6,2,2,0,5,0,2,1,2,0,0,0,4,3,1,0,8,11,2,7,10,0,0,0
Math-46,Math,46,PLAUSIBLE,,16,4,8,5,4,1,5,0,3,1,2,0,2,0,4,1,1,2,12,5,0,11,10,0,0,0
Math-47,Math,47,PLAUSIBLE,,14,5,6,2,2,0,5,0,2,1,4,0,0,0,2,1,1,0,6,9,1,5,8,0,0,0
Math-48,Math,48,PLAUSIBLE,,9,3,6,1,1,0,3,0,1,1,2,0,4,1,6,1,0,4,6,8,1,5,7,0,0,0
Math-49,Math,49,PLAUSIBLE,,11,4,6,3,3,0,4,0,1,1,2,0,0,0,3,2,1,0,8,10,1,7,9,0,0,0
Math-50,Math,50,PLAUSIBLE,,28,2,9,4,3,1,6,0,4,1,4,0,20,27,27,3,1,11,15,6,0,14,15,0,0,0
Math-51,Math,51,PLAUSIBLE,,15,4,7,4,3,1,4,0,1,1,2,0,8,4,11,3,1,5,11,13,1,10,12,0,0,0
Math-52,Math,52,PLAUSIBLE,,20,7,8,3,3,0,4,0,2,1,2,0,46,10,31,1,1,24,15,18,2,14,17,0,0,0
Math-53,Math,53,PLAUSIBLE,,9,2,6,3,3,0,3,0,1,1,1,0,0,0,2,1,1,0,7,9,1,6,8,0,0,0
Math-54,Math,54,PLAUSIBLE,,15,8,7,2,2,0,4,0,2,1,3,0,0,0,3,1,1,0,6,8,1,5,7,0,0,0
Math-55,Math,55,PLAUSIBLE,,16,5,7,2,2,0,3,0,4,2,3,0,0,0,4,2,1,0,3,7,2,2,6,0,0,0
Math-56,Math,56,PLAUSIBLE,,6,2,6,1,1,0,2,0,1,1,1,0,0,0,3,2,1,0,4,6,1,3,5,0,0,0
Math-57,Math,57,PLAUSIBLE,,11,3,8,3,1,2,3,0,1,1,2,0,5,2,6,1,1,3,9,10,1,8,9,0,0,0
Math-58,Math,58,PLAUSIBLE,,20,8,8,3,3,0,2,0,6,1,4,0,3,1,6,2,1,1,4,9,3,3,8,0,0,0
Math-59,Math,59,PLAUSIBLE,,4,3,3,0,0,0,1,0,1,0,2,0,1,0,2,1,0,1,2,3,1,1,2,0,0,0
Math-60,Math,60,PLAUSIBLE,,10,3,6,2,2,0,3,0,2,1,2,0,0,0,4,3,1,0,6,9,2,5,8,0,0,0
Math-61,Math,61,PLAUSIBLE,,17,10,7,1,1,0,8,0,4,1,2,0,1,0,8,6,1,1,6,15,4,5,14,0,0,0
Math-62,Math,62,PLAUSIBLE,,83,15,12,8,6,2,13,2,7,10,5,0,55,61,55,11,3,19,18,12,0,17,41,1,0,0
Math-63,Math,63,PLAUSIBLE,,10,4,5,2,2,0,3,0,2,1,2,0,3,0,3,1,0,2,6,9,2,5,8,0,0,0
Math-64,Math,64,PLAUSIBLE,,46,7,10,7,6,1,19,0,3,2,6,0,43,33,40,5,2,15,32,17,0,31,16,0,0,0
Math-65,Math,65,PLAUSIBLE,,7,2,6,1,1,0,2,0,1,1,2,0,0,0,3,2,1,0,4,6,1,3,5,0,0,0
Math-66,Math,66,TEST_FAIL,,81,4,9,9,5,4,13,2,7,2,7,0,98,101,56,3,3,23,7,14,5,6,23,1,0,0
Math-67,Math,67,PLAUSIBLE,,58,7,12,7,5,2,18,6,6,4,7,0,20,17,32,6,3,11,12,14,1,11,20,1,0,0
Math-68,Math,68,PLAUSIBLE,,35,6,10,4,4,0,12,0,7,2,4,0,2,0,12,8,1,2,16,13,0,15,12,0,0,0
Math-69,Math,69,PLAUSIBLE,,13,4,6,2,2,0,4,0,2,1,3,0,7,0,8,1,0,7,8,11,2,7,10,0,0,0
Math-70,Math,70,PLAUSIBLE,,4,2,4,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,4,1,1,3,0,0,0
Math-71,Math,71,PLAUSIBLE,,41,8,9,13,13,0,8,0,7,3,3,0,16,14,28,10,1,9,19,38,7,18,37,1,0,0
Math-72,Math,72,PLAUSIBLE,,8,3,6,1,1,0,2,0,2,0,2,0,1,0,4,2,1,1,4,5,1,3,4,0,0,0
Math-73,Math,73,PLAUSIBLE,,7,3,6,1,1,0,2,0,1,1,2,0,0,0,3,2,1,0,4,6,1,3,5,0,0,0
Math-74,Math,74,PLAUSIBLE,,72,9,10,14,11,3,13,1,5,8,9,0,89,46,55,6,4,27,17,9,0,16,17,1,0,0
Math-75,Math,75,PLAUSIBLE,,6,2,6,1,1,0,2,0,1,1,1,0,0,0,3,2,1,0,4,6,1,3,5,0,0,0
Math-76,Math,76,PLAUSIBLE,,64,9,9,10,10,0,10,0,10,5,7,0,43,21,22,5,1,8,4,11,4,3,26,0,0,0
Math-77,Math,77,PLAUSIBLE,,15,6,6,3,3,0,7,0,2,1,2,0,1,0,7,5,1,1,11,14,2,10,13,0,0,0
Math-78,Math,78,PLAUSIBLE,,10,5,7,2,1,1,3,0,1,1,2,0,1,0,6,4,1,1,6,8,1,5,7,0,0,0
Math-79,Math,79,PLAUSIBLE,,24,4,10,1,1,0,13,3,2,1,5,0,13,3,9,2,1,4,10,7,0,9,7,1,1,0
Math-80,Math,80,PLAUSIBLE,,46,9,12,6,6,0,8,1,10,2,12,0,15,13,17,3,1,5,6,7,1,5,17,1,1,0
Math-81,Math,81,PLAUSIBLE,,19,3,8,2,2,0,7,2,2,0,2,0,22,2,11,1,0,9,10,11,1,9,10,1,1,0
Math-82,Math,82,PLAUSIBLE,,9,2,6,2,2,0,2,0,1,2,1,0,7,2,9,2,0,6,7,9,1,6,8,0,0,0
Math-83,Math,83,PLAUSIBLE,,14,5,6,3,3,0,4,0,2,1,3,0,5,0,7,2,0,5,6,8,1,5,7,0,0,0
Math-84,Math,84,PLAUSIBLE,,9,5,5,4,3,1,0,0,1,1,3,0,0,0,4,3,1,0,5,7,1,4,6,0,0,0
Math-85,Math,85,PLAUSIBLE,,8,1,5,2,2,0,3,0,1,1,1,0,1,0,3,2,0,1,6,8,1,5,7,0,0,0
Math-86,Math,86,PLAUSIBLE,,7,4,5,1,1,0,2,0,1,1,2,0,2,0,3,1,0,2,4,6,1,3,5,0,0,0
Math-87,Math,87,PLAUSIBLE,,9,1,6,3,3,0,3,0,1,1,1,0,0,0,5,4,1,0,7,9,1,6,8,0,0,0
Math-88,Math,88,PLAUSIBLE,,23,8,9,5,3,0,4,0,3,2,2,0,12,26,18,2,0,7,12,21,3,11,20,0,0,0
Math-89,Math,89,PLAUSIBLE,,5,1,4,0,0,0,2,0,1,1,1,0,2,0,3,1,0,2,3,5,1,2,4,0,0,0
Math-90,Math,90,PLAUSIBLE,,9,3,6,2,2,0,4,0,1,1,1,0,0,0,2,1,1,0,6,9,1,5,8,0,0,0
Math-91,Math,91,PLAUSIBLE,,7,3,6,1,1,0,3,0,1,1,1,0,0,0,2,1,1,0,3,7,1,2,6,0,0,0
Math-92,Math,92,PLAUSIBLE,,11,7,5,0,0,0,5,0,2,1,2,0,5,0,3,1,0,2,3,9,2,2,8,0,0,0
Math-93,Math,93,PLAUSIBLE,,7,2,6,0,0,0,4,0,1,1,1,0,1,0,3,1,1,1,5,7,1,4,6,0,0,0
Math-94,Math,94,PLAUSIBLE,,30,5,11,2,1,0,3,1,1,1,2,1,17,39,19,1,1,6,27,29,1,26,28,1,0,1
Math-95,Math,95,PLAUSIBLE,,7,2,6,1,1,0,2,0,1,1,2,0,0,0,3,2,1,0,4,6,1,3,5,0,0,0
Math-96,Math,96,PLAUSIBLE,,12,3,7,1,1,0,6,0,2,1,1,0,3,2,7,3,1,2,9,12,2,8,11,0,0,0
Math-97,Math,97,PLAUSIBLE,,6,3,5,1,1,0,1,0,1,1,2,0,0,0,2,1,1,0,3,5,1,2,4,0,0,0
Math-98,Math,98,PLAUSIBLE,,7,2,5,0,0,0,3,0,2,1,1,0,0,0,3,2,1,0,3,7,2,2,6,0,0,0
Math-99,Math,99,PLAUSIBLE,,8,3,6,1,1,0,2,0,2,1,2,0,0,0,2,1,1,0,4,7,2,3,6,0,0,0
Math-100,Math,100,PLAUSIBLE,,7,2,5,2,2,0,1,0,2,1,1,0,0,0,1,1,0,0,4,7,2,3,6,0,0,0
Math-101,Math,101,PLAUSIBLE,,4,2,4,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,4,1,1,3,0,0,0
Math-102,Math,102,PLAUSIBLE,,8,5,7,1,1,0,2,0,1,1,1,0,6,0,6,2,1,3,6,8,1,5,7,0,0,0
Math-103,Math,103,PLAUSIBLE,,7,2,5,2,2,0,1,0,2,1,1,0,0,0,3,2,1,0,4,7,2,3,6,0,0,0
Math-104,Math,104,PLAUSIBLE,,5,2,5,2,1,1,0,0,1,1,1,0,0,0,2,1,1,0,3,5,1,2,4,0,0,0
Math-105,Math,105,PLAUSIBLE,,6,3,6,1,1,0,2,0,1,1,1,0,1,0,3,1,1,1,4,6,1,3,5,0,0,0
Math-106,Math,106,PLAUSIBLE,,8,3,6,1,1,0,2,0,2,1,2,0,0,0,3,2,1,0,4,7,2,3,6,0,0,0
Mockito-1,Mockito,1,PLAUSIBLE,,5,2,5,1,1,0,1,0,1,1,1,0,0,0,2,1,1,0,3,5,1,2,4,0,0,0
Mockito-2,Mockito,2,PLAUSIBLE,,19,8,7,5,4,1,7,0,1,1,3,0,13,0,12,4,1,7,15,17,1,14,16,0,0,0
Mockito-3,Mockito,3,PLAUSIBLE,,15,4,7,3,3,0,4,0,2,1,4,0,0,0,8,4,3,0,4,6,1,3,5,0,0,0
Mockito-4,Mockito,4,PLAUSIBLE,,15,5,5,3,3,0,6,0,2,1,3,0,5,0,5,1,0,4,9,13,2,8,12,0,0,0
Mockito-5,Mockito,5,PLAUSIBLE,,11,3,6,3,3,0,3,0,1,1,2,0,3,0,7,3,0,3,8,10,1,7,9,0,0,0
Mockito-6,Mockito,6,PLAUSIBLE,,45,9,8,10,7,3,7,0,19,2,4,0,18,0,14,4,3,7,21,12,0,20,28,0,0,0
Mockito-7,Mockito,7,PLAUSIBLE,,9,4,6,3,2,1,2,0,1,1,2,0,2,0,5,2,1,2,6,8,1,5,7,0,0,0
Mockito-8,Mockito,8,PLAUSIBLE,,10,4,6,3,3,0,3,0,1,1,2,0,0,0,3,1,2,0,7,9,1,6,8,0,0,0
Mockito-9,Mockito,9,PLAUSIBLE,,25,6,10,5,5,0,8,0,4,1,2,0,4,1,18,13,1,2,14,20,4,13,19,0,0,0
Mockito-10,Mockito,10,PLAUSIBLE,,12,5,8,2,1,1,3,0,3,1,2,0,0,0,7,5,1,0,5,10,3,4,9,0,0,0
Mockito-11,Mockito,11,PLAUSIBLE,,8,2,6,2,1,1,1,0,1,1,3,0,0,0,2,1,1,0,4,6,1,3,5,0,0,0
Mockito-12,Mockito,12,PLAUSIBLE,,5,3,5,2,1,1,0,0,1,1,1,0,0,0,2,1,1,0,3,5,1,2,4,0,0,0
Mockito-13,Mockito,13,PLAUSIBLE,,9,2,5,2,2,0,3,0,1,1,2,0,0,0,3,2,0,0,6,8,1,5,7,0,0,0
Mockito-14,Mockito,14,PLAUSIBLE,,25,8,8,8,7,1,9,0,4,1,2,0,2,0,14,10,1,2,16,23,4,15,22,0,0,0
Mockito-15,Mockito,15,PLAUSIBLE,,11,3,9,2,1,1,2,0,2,1,2,0,2,0,9,5,1,2,7,10,2,6,9,0,0,0
Mockito-16,Mockito,16,PLAUSIBLE,,10,3,7,3,2,1,3,0,1,1,2,0,0,0,5,2,1,0,7,9,1,6,8,0,0,0
Mockito-17,Mockito,17,PLAUSIBLE,,18,6,5,5,5,0,5,0,5,1,2,0,8,0,12,4,0,8,6,17,5,5,16,0,0,0
Mockito-18,Mockito,18,PLAUSIBLE,,5,2,5,0,0,0,1,0,1,1,1,0,3,0,4,1,0,3,3,5,1,2,4,0,0,0
Mockito-19,Mockito,19,PLAUSIBLE,,18,7,7,3,2,1,4,0,5,1,2,0,9,0,12,5,1,6,10,16,5,9,15,0,0,0
Mockito-20,Mockito,20,PLAUSIBLE,,61,16,12,10,8,1,27,3,4,2,5,0,29,1,34,17,1,11,23,14,0,22,26,1,0,0
Mockito-21,Mockito,21,PLAUSIBLE,,9,2,5,1,1,0,3,0,2,0,3,0,2,0,5,1,1,2,3,4,1,2,3,0,0,0
Mockito-22,Mockito,22,PLAUSIBLE,,4,2,4,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,3,4,1,2,3,0,0,0
Mockito-23,Mockito,23,PLAUSIBLE,,40,14,7,5,5,0,15,0,7,4,5,0,0,0,11,8,0,0,4,9,3,3,12,0,0,0
Mockito-24,Mockito,24,PLAUSIBLE,,7,4,6,1,1,0,1,0,1,1,2,0,0,0,3,1,1,0,3,6,1,2,5,0,0,0
Mockito-25,Mockito,25,PLAUSIBLE,,26,7,8,4,4,0,8,0,5,2,4,0,1,0,9,4,1,1,9,12,2,8,11,0,0,0
Mockito-26,Mockito,26,PLAUSIBLE,,6,2,4,1,1,0,3,0,1,0,1,0,0,0,3,2,0,0,5,6,1,4,5,0,0,0
Mockito-27,Mockito,27,PLAUSIBLE,,10,6,6,1,1,0,4,0,1,1,2,0,0,0,6,5,1,0,6,8,1,5,7,0,0,0
Mockito-28,Mockito,28,PLAUSIBLE,,10,3,6,4,3,1,2,0,1,1,2,0,2,0,6,3,1,2,7,9,1,6,8,0,0,0
Mockito-29,Mockito,29,PLAUSIBLE,,5,2,4,1,1,0,0,0,1,1,2,0,0,0,1,1,0,0,2,4,1,1,3,0,0,0
Mockito-30,Mockito,30,PLAUSIBLE,,15,5,8,2,2,0,5,0,4,1,2,0,1,0,9,5,1,1,7,14,4,6,13,0,0,0
Mockito-31,Mockito,31,PLAUSIBLE,,11,4,8,1,1,0,4,0,1,1,2,0,2,0,4,1,1,1,5,10,1,4,9,0,0,0
Mockito-32,Mockito,32,PLAUSIBLE,,18,5,6,3,3,0,10,0,2,1,2,0,0,0,8,6,0,0,13,17,2,12,16,0,0,0
Mockito-33,Mockito,33,PLAUSIBLE,,18,5,7,5,3,2,6,0,2,1,3,0,6,0,9,3,2,4,12,15,2,11,14,0,0,0
Mockito-34,Mockito,34,PLAUSIBLE,,4,2,4,1,1,0,1,0,1,0,1,0,0,0,2,1,1,0,3,4,1,2,3,0,0,0
Mockito-35,Mockito,35,PLAUSIBLE,,29,3,9,3,3,0,12,0,4,1,4,0,2,0,15,10,1,1,22,5,0,21,21,0,0,0
Mockito-36,Mockito,36,PLAUSIBLE,,13,3,8,2,1,1,6,0,2,1,2,0,0,0,8,3,3,0,9,12,2,8,11,0,0,0
Mockito-37,Mockito,37,PLAUSIBLE,,16,8,8,1,1,0,7,0,3,1,2,0,3,0,11,5,1,3,9,14,3,8,13,0,0,0
Mockito-38,Mockito,38,PLAUSIBLE,,4,1,4,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,2,4,1,1,3,0,0,0
Time-1,Time,1,PLAUSIBLE,,37,13,8,7,7,0,16,1,7,1,3,0,31,0,22,4,0,17,19,28,4,18,27,1,0,0
Time-2,Time,2,PLAUSIBLE,,20,4,7,6,6,0,9,0,1,1,2,0,2,0,12,8,1,2,16,18,1,15,17,0,0,0
Time-3,Time,3,PLAUSIBLE,,33,6,8,5,5,0,19,0,3,2,2,0,23,3,20,2,0,15,14,31,3,13,30,0,0,0
Time-4,Time,4,PLAUSIBLE,,12,4,6,0,0,0,7,0,1,1,2,0,0,0,3,2,1,0,8,10,1,7,9,0,0,0
Time-5,Time,5,PLAUSIBLE,,10,3,5,0,0,0,6,0,1,1,2,0,0,0,3,2,1,0,7,9,1,6,8,0,0,0
Time-6,Time,6,PLAUSIBLE,,76,10,10,20,20,0,25,1,5,3,7,0,30,18,27,9,4,5,38,41,2,37,40,1,0,0
Time-7,Time,7,PLAUSIBLE,,12,3,7,2,2,0,5,0,1,1,2,0,1,0,4,2,1,1,9,11,1,8,10,0,0,0
Time-8,Time,8,PLAUSIBLE,,8,4,6,1,1,0,1,0,2,1,2,0,0,0,1,1,0,0,3,5,1,2,4,0,0,0
Time-9,Time,9,PLAUSIBLE,,5,3,4,0,0,0,2,0,1,0,2,0,0,0,2,1,1,0,3,4,1,2,3,0,0,0
Time-10,Time,10,PLAUSIBLE,,19,6,7,3,3,0,7,0,4,1,3,0,0,0,7,5,2,0,9,16,4,8,15,0,0,0
Time-11,Time,11,PLAUSIBLE,,15,3,8,3,3,0,6,0,1,1,2,0,4,5,7,2,1,2,13,14,1,12,13,0,0,0
Time-12,Time,12,PLAUSIBLE,,26,8,7,3,3,0,4,0,7,1,2,0,23,16,16,2,0,6,13,24,7,12,23,0,0,0
Time-13,Time,13,PLAUSIBLE,,16,6,6,4,4,0,3,0,5,1,2,0,3,0,4,1,0,3,5,14,5,4,13,0,0,0
Time-14,Time,14,PLAUSIBLE,contaminated,26,5,11,4,4,0,14,1,1,1,2,2,17,2,22,10,1,8,23,25,1,22,24,1,1,1
Time-15,Time,15,PLAUSIBLE,,5,2,4,0,0,0,2,0,1,0,2,0,0,0,2,1,1,0,3,4,1,2,3,0,0,0
Time-16,Time,16,PLAUSIBLE,,7,1,6,1,1,0,3,0,1,1,1,0,0,0,4,3,1,0,5,7,1,4,6,0,0,0
Time-17,Time,17,PLAUSIBLE,,14,4,8,2,2,0,4,0,2,1,3,0,1,0,4,2,1,1,7,9,1,6,8,0,0,0
Time-18,Time,18,PLAUSIBLE,,10,5,7,1,1,0,3,0,2,1,2,0,0,0,2,1,1,0,5,8,2,4,7,0,0,0
Time-19,Time,19,PLAUSIBLE,,12,3,8,0,0,0,4,0,1,2,2,0,8,6,9,1,1,5,8,10,1,7,9,0,0,0
Time-20,Time,20,PLAUSIBLE,,7,3,6,1,1,0,2,0,1,1,2,0,6,0,5,2,0,3,4,6,1,3,5,0,0,0
Time-22,Time,22,PLAUSIBLE,,60,9,11,14,11,3,36,1,3,1,3,0,8,5,28,16,4,3,52,23,0,51,33,1,0,0
Time-23,Time,23,PLAUSIBLE,,11,2,6,2,0,2,6,0,1,1,1,0,0,0,2,1,1,0,9,11,1,8,10,0,0,0
Time-24,Time,24,PLAUSIBLE,,23,4,11,3,2,1,8,0,1,1,3,0,11,9,16,5,1,4,18,20,1,17,19,0,0,0
Time-25,Time,25,PLAUSIBLE,,18,4,8,4,3,1,8,0,1,1,3,0,14,0,9,1,1,7,13,15,1,12,14,0,0,0
Time-26,Time,26,PLAUSIBLE,,16,7,6,5,5,0,4,0,2,1,3,0,0,0,5,4,0,0,10,13,2,9,12,0,0,0
Time-27,Time,27,PLAUSIBLE,,28,7,7,11,10,1,9,0,2,2,3,0,9,0,7,2,1,4,23,9,0,22,17,0,0,0
